run,condition,layer,turn,projection,proj_norm
scenario_09_mb_3_feed_run00,mb_3_feed,32,10,-10.709391593933104,7.692157554626467
scenario_09_mb_3_feed_run00,mb_3_feed,32,11,-21.783639907836918,-3.3820907592773466
scenario_09_mb_3_feed_run00,mb_3_feed,32,12,-20.732860565185547,-2.331311416625976
scenario_09_mb_3_feed_run00,mb_3_feed,32,13,-21.555871963500977,-3.1543228149414055
scenario_09_mb_3_feed_run00,mb_3_feed,32,14,-20.94676780700684,-2.5452186584472685
scenario_09_mb_3_feed_run00,mb_3_feed,50,0,11.385848999023438,-2.607464218139649
scenario_09_mb_3_feed_run00,mb_3_feed,50,1,17.866474151611328,3.873160934448242
scenario_09_mb_3_feed_run00,mb_3_feed,50,2,13.986769676208496,-0.006543540954590199
scenario_09_mb_3_feed_run00,mb_3_feed,50,3,9.94726848602295,-4.046044731140137
scenario_09_mb_3_feed_run00,mb_3_feed,50,4,16.78020477294922,2.7868915557861325
scenario_09_mb_3_feed_run00,mb_3_feed,50,5,18.328998565673828,4.335685348510742
scenario_09_mb_3_feed_run00,mb_3_feed,50,6,20.037765502929688,6.044452285766601
scenario_09_mb_3_feed_run00,mb_3_feed,50,7,16.763652801513672,2.7703395843505856
scenario_09_mb_3_feed_run00,mb_3_feed,50,8,14.915802001953123,0.9224887847900369
scenario_09_mb_3_feed_run00,mb_3_feed,50,9,16.587615966796875,2.5943027496337887
scenario_09_mb_3_feed_run00,mb_3_feed,50,10,27.361066818237305,13.367753601074218
scenario_09_mb_3_feed_run00,mb_3_feed,50,11,12.186176300048828,-1.8071369171142582
scenario_09_mb_3_feed_run00,mb_3_feed,50,12,12.6754150390625,-1.3178981781005863
scenario_09_mb_3_feed_run00,mb_3_feed,50,13,11.566343307495115,-2.426969909667971
scenario_09_mb_3_feed_run00,mb_3_feed,50,14,13.025537490844728,-0.967775726318358
scenario_09_mb_3_feed_run01,mb_3_feed,32,0,-18.234939575195312,1.6700447082519538
scenario_09_mb_3_feed_run01,mb_3_feed,32,1,-21.783639907836918,-1.8786556243896513
scenario_09_mb_3_feed_run01,mb_3_feed,32,2,-20.94676780700684,-1.0417835235595732
scenario_09_mb_3_feed_run01,mb_3_feed,32,3,-17.82671356201172,2.0782707214355476
scenario_09_mb_3_feed_run01,mb_3_feed,32,4,-20.732860565185547,-0.8278762817382805
scenario_09_mb_3_feed_run01,mb_3_feed,32,5,-21.555871963500977,-1.6508876800537102
scenario_09_mb_3_feed_run01,mb_3_feed,32,6,-18.824350357055664,1.0806339263916023
scenario_09_mb_3_feed_run01,mb_3_feed,32,7,-18.366655349731445,1.538328933715821
scenario_09_mb_3_feed_run01,mb_3_feed,32,8,-17.44057846069336,2.464405822753907
scenario_09_mb_3_feed_run01,mb_3_feed,32,9,-18.06485366821289,1.8401306152343757
scenario_09_mb_3_feed_run01,mb_3_feed,32,10,-18.27994155883789,1.6250427246093757
scenario_09_mb_3_feed_run01,mb_3_feed,32,11,-17.09469985961914,2.8102844238281257
scenario_09_mb_3_feed_run01,mb_3_feed,32,12,-15.107342720031738,4.797641563415528
scenario_09_mb_3_feed_run01,mb_3_feed,32,13,-10.709391593933104,9.195592689514163
scenario_09_mb_3_feed_run01,mb_3_feed,32,14,-19.398021697998047,0.5069625854492195
scenario_09_mb_3_feed_run01,mb_3_feed,50,0,18.328998565673828,3.768249893188477
scenario_09_mb_3_feed_run01,mb_3_feed,50,1,12.186176300048828,-2.374572372436523
scenario_09_mb_3_feed_run01,mb_3_feed,50,2,13.025537490844728,-1.5352111816406229
scenario_09_mb_3_feed_run01,mb_3_feed,50,3,16.587615966796875,2.026867294311524
scenario_09_mb_3_feed_run01,mb_3_feed,50,4,12.6754150390625,-1.8853336334228512
scenario_09_mb_3_feed_run01,mb_3_feed,50,5,11.566343307495115,-2.994405364990236
scenario_09_mb_3_feed_run01,mb_3_feed,50,6,13.986769676208496,-0.5739789962768551
scenario_09_mb_3_feed_run01,mb_3_feed,50,7,16.763652801513672,2.2029041290283207
scenario_09_mb_3_feed_run01,mb_3_feed,50,8,16.78020477294922,2.2194561004638675
scenario_09_mb_3_feed_run01,mb_3_feed,50,9,9.94726848602295,-4.613480186462402
scenario_09_mb_3_feed_run01,mb_3_feed,50,10,17.866474151611328,3.305725479125977
scenario_09_mb_3_feed_run01,mb_3_feed,50,11,14.915802001953123,0.355053329467772
scenario_09_mb_3_feed_run01,mb_3_feed,50,12,20.037765502929688,5.477016830444336
scenario_09_mb_3_feed_run01,mb_3_feed,50,13,27.361066818237305,12.800318145751953
scenario_09_mb_3_feed_run01,mb_3_feed,50,14,11.385848999023438,-3.1748996734619137
scenario_09_mb_3_feed_run02,mb_3_feed,32,0,-17.82671356201172,0.16003456115722514
scenario_09_mb_3_feed_run02,mb_3_feed,32,1,-18.234939575195312,-0.2481914520263686
scenario_09_mb_3_feed_run02,mb_3_feed,32,2,-17.44057846069336,0.5461696624755845
scenario_09_mb_3_feed_run02,mb_3_feed,32,3,-18.06485366821289,-0.07810554504394673
scenario_09_mb_3_feed_run02,mb_3_feed,32,4,-18.366655349731445,-0.3799072265625014
scenario_09_mb_3_feed_run02,mb_3_feed,32,5,-18.27994155883789,-0.29319343566894673
scenario_09_mb_3_feed_run02,mb_3_feed,32,6,-15.107342720031738,2.8794054031372056
scenario_09_mb_3_feed_run02,mb_3_feed,32,7,-21.783639907836918,-3.7968917846679737
scenario_09_mb_3_feed_run02,mb_3_feed,32,8,-20.732860565185547,-2.746112442016603
scenario_09_mb_3_feed_run02,mb_3_feed,32,9,-18.824350357055664,-0.8376022338867202
scenario_09_mb_3_feed_run02,mb_3_feed,32,10,-17.09469985961914,0.8920482635498033
scenario_09_mb_3_feed_run02,mb_3_feed,32,11,-10.709391593933104,7.27735652923584
scenario_09_mb_3_feed_run02,mb_3_feed,32,12,-21.555871963500977,-3.5691238403320327
scenario_09_mb_3_feed_run02,mb_3_feed,32,13,-20.94676780700684,-2.9600196838378956
scenario_09_mb_3_feed_run02,mb_3_feed,32,14,-19.398021697998047,-1.411273574829103
scenario_09_mb_3_feed_run02,mb_3_feed,50,0,16.587615966796875,0.9060678482055664
scenario_09_mb_3_feed_run02,mb_3_feed,50,1,18.328998565673828,2.6474504470825195
scenario_09_mb_3_feed_run02,mb_3_feed,50,2,16.78020477294922,1.0986566543579102
scenario_09_mb_3_feed_run02,mb_3_feed,50,3,9.94726848602295,-5.734279632568359
scenario_09_mb_3_feed_run02,mb_3_feed,50,4,16.763652801513672,1.0821046829223633
scenario_09_mb_3_feed_run02,mb_3_feed,50,5,17.866474151611328,2.1849260330200195
scenario_09_mb_3_feed_run02,mb_3_feed,50,6,20.037765502929688,4.356217384338379
scenario_09_mb_3_feed_run02,mb_3_feed,50,7,12.186176300048828,-3.4953718185424805
scenario_09_mb_3_feed_run02,mb_3_feed,50,8,12.6754150390625,-3.0061330795288086
scenario_09_mb_3_feed_run02,mb_3_feed,50,9,13.986769676208496,-1.6947784423828125
scenario_09_mb_3_feed_run02,mb_3_feed,50,10,14.915802001953123,-0.7657461166381854
scenario_09_mb_3_feed_run02,mb_3_feed,50,11,27.361066818237305,11.679518699645996
scenario_09_mb_3_feed_run02,mb_3_feed,50,12,11.566343307495115,-4.115204811096193
scenario_09_mb_3_feed_run02,mb_3_feed,50,13,13.025537490844728,-2.6560106277465803
scenario_09_mb_3_feed_run02,mb_3_feed,50,14,11.385848999023438,-4.295699119567871
scenario_09_mb_3_feed_run03,mb_3_feed,32,0,-17.09469985961914,0.6226346969604499
scenario_09_mb_3_feed_run03,mb_3_feed,32,1,-21.555871963500977,-3.838537406921386
scenario_09_mb_3_feed_run03,mb_3_feed,32,2,-10.709391593933104,7.007942962646487
scenario_09_mb_3_feed_run03,mb_3_feed,32,3,-20.94676780700684,-3.229433250427249
scenario_09_mb_3_feed_run03,mb_3_feed,32,4,-18.27994155883789,-0.5626070022583001
scenario_09_mb_3_feed_run03,mb_3_feed,32,5,-17.44057846069336,0.2767560958862312
scenario_09_mb_3_feed_run03,mb_3_feed,32,6,-21.783639907836918,-4.066305351257327
scenario_09_mb_3_feed_run03,mb_3_feed,32,7,-18.824350357055664,-1.1070158004760735
scenario_09_mb_3_feed_run03,mb_3_feed,32,8,-18.366655349731445,-0.6493207931518548
scenario_09_mb_3_feed_run03,mb_3_feed,32,9,-20.732860565185547,-3.0155260086059563
scenario_09_mb_3_feed_run03,mb_3_feed,32,10,-15.107342720031738,2.6099918365478523
scenario_09_mb_3_feed_run03,mb_3_feed,32,11,-18.234939575195312,-0.517605018615722
scenario_09_mb_3_feed_run03,mb_3_feed,32,12,-19.398021697998047,-1.6806871414184563
scenario_09_mb_3_feed_run03,mb_3_feed,32,13,-17.82671356201172,-0.1093790054321282
scenario_09_mb_3_feed_run03,mb_3_feed,32,14,-18.06485366821289,-0.34751911163330007
scenario_09_mb_3_feed_run03,mb_3_feed,50,0,14.915802001953123,-2.0312427520751957
scenario_09_mb_3_feed_run03,mb_3_feed,50,1,11.566343307495115,-5.3807014465332035
scenario_09_mb_3_feed_run03,mb_3_feed,50,2,27.361066818237305,10.414022064208986
scenario_09_mb_3_feed_run03,mb_3_feed,50,3,13.025537490844728,-3.9215072631835906
scenario_09_mb_3_feed_run03,mb_3_feed,50,4,17.866474151611328,0.9194293975830092
scenario_09_mb_3_feed_run03,mb_3_feed,50,5,16.78020477294922,-0.16683998107910014
scenario_09_mb_3_feed_run03,mb_3_feed,50,6,12.186176300048828,-4.760868453979491
scenario_09_mb_3_feed_run03,mb_3_feed,50,7,13.986769676208496,-2.960275077819823
scenario_09_mb_3_feed_run03,mb_3_feed,50,8,16.763652801513672,-0.18339195251464702
scenario_09_mb_3_feed_run03,mb_3_feed,50,9,12.6754150390625,-4.271629714965819
scenario_09_mb_3_feed_run03,mb_3_feed,50,10,20.037765502929688,3.0907207489013686
scenario_09_mb_3_feed_run03,mb_3_feed,50,11,18.328998565673828,1.3819538116455092
scenario_09_mb_3_feed_run03,mb_3_feed,50,12,11.385848999023438,-5.561195755004881
scenario_09_mb_3_feed_run03,mb_3_feed,50,13,16.587615966796875,-0.3594287872314439
scenario_09_mb_3_feed_run03,mb_3_feed,50,14,9.94726848602295,-6.99977626800537
scenario_09_mb_3_feed_run04,mb_3_feed,32,0,-17.09469985961914,1.8988395690917983
scenario_09_mb_3_feed_run04,mb_3_feed,32,1,-17.82671356201172,1.1668258666992202
scenario_09_mb_3_feed_run04,mb_3_feed,32,2,-20.732860565185547,-1.739321136474608
scenario_09_mb_3_feed_run04,mb_3_feed,32,3,-20.94676780700684,-1.9532283782959006
scenario_09_mb_3_feed_run04,mb_3_feed,32,4,-18.366655349731445,0.6268840789794936
scenario_09_mb_3_feed_run04,mb_3_feed,32,5,-21.555871963500977,-2.5623325347900376
scenario_09_mb_3_feed_run04,mb_3_feed,32,6,-18.06485366821289,0.9286857604980483
scenario_09_mb_3_feed_run04,mb_3_feed,32,7,-17.44057846069336,1.5529609680175795
scenario_09_mb_3_feed_run04,mb_3_feed,32,8,-10.709391593933104,8.284147834777835
scenario_09_mb_3_feed_run04,mb_3_feed,32,9,-18.234939575195312,0.7585998535156264
scenario_09_mb_3_feed_run04,mb_3_feed,32,10,-19.398021697998047,-0.40448226928710795
scenario_09_mb_3_feed_run04,mb_3_feed,32,11,-15.107342720031738,3.8861967086792006
scenario_09_mb_3_feed_run04,mb_3_feed,32,12,-18.824350357055664,0.16918907165527486
scenario_09_mb_3_feed_run04,mb_3_feed,32,13,-18.27994155883789,0.7135978698730483
scenario_09_mb_3_feed_run04,mb_3_feed,32,14,-21.783639907836918,-2.7901004791259787
scenario_09_mb_3_feed_run04,mb_3_feed,50,0,14.915802001953123,0.12219734191894283
scenario_09_mb_3_feed_run04,mb_3_feed,50,1,16.587615966796875,1.7940113067626946
scenario_09_mb_3_feed_run04,mb_3_feed,50,2,12.6754150390625,-2.1181896209716804
scenario_09_mb_3_feed_run04,mb_3_feed,50,3,13.025537490844728,-1.768067169189452
scenario_09_mb_3_feed_run04,mb_3_feed,50,4,16.763652801513672,1.9700481414794915
scenario_09_mb_3_feed_run04,mb_3_feed,50,5,11.566343307495115,-3.227261352539065
scenario_09_mb_3_feed_run04,mb_3_feed,50,6,9.94726848602295,-4.846336174011231
scenario_09_mb_3_feed_run04,mb_3_feed,50,7,16.78020477294922,1.9866001129150384
scenario_09_mb_3_feed_run04,mb_3_feed,50,8,27.361066818237305,12.567462158203124
scenario_09_mb_3_feed_run04,mb_3_feed,50,9,18.328998565673828,3.5353939056396477
scenario_09_mb_3_feed_run04,mb_3_feed,50,10,11.385848999023438,-3.407755661010743
scenario_09_mb_3_feed_run04,mb_3_feed,50,11,20.037765502929688,5.244160842895507
scenario_09_mb_3_feed_run04,mb_3_feed,50,12,13.986769676208496,-0.8068349838256843
scenario_09_mb_3_feed_run04,mb_3_feed,50,13,17.866474151611328,3.0728694915771477
scenario_09_mb_3_feed_run04,mb_3_feed,50,14,12.186176300048828,-2.6074283599853523
scenario_09_mb_4_feed_run00,mb_4_feed,32,0,-20.26531982421875,-1.163566970825194
scenario_09_mb_4_feed_run00,mb_4_feed,32,1,-19.73902130126953,-0.6372684478759751
scenario_09_mb_4_feed_run00,mb_4_feed,32,2,-16.908172607421875,2.193580245971681
scenario_09_mb_4_feed_run00,mb_4_feed,32,3,-18.878314971923828,0.22343788146972798
scenario_09_mb_4_feed_run00,mb_4_feed,32,4,-19.71793556213379,-0.616182708740233
scenario_09_mb_4_feed_run00,mb_4_feed,32,5,-16.366975784301758,2.7347770690917983
scenario_09_mb_4_feed_run00,mb_4_feed,32,6,-21.43551445007324,-2.3337615966796825
scenario_09_mb_4_feed_run00,mb_4_feed,32,7,-19.405353546142575,-0.30360069274901846
scenario_09_mb_4_feed_run00,mb_4_feed,32,8,-21.56071281433105,-2.458959960937495
scenario_09_mb_4_feed_run00,mb_4_feed,32,9,-20.38731384277344,-1.285560989379885
scenario_09_mb_4_feed_run00,mb_4_feed,32,10,-21.11107635498047,-2.0093235015869126
scenario_09_mb_4_feed_run00,mb_4_feed,32,11,-20.112985610961918,-1.0112327575683615
scenario_09_mb_4_feed_run00,mb_4_feed,32,12,-18.589540481567383,0.5122123718261733
scenario_09_mb_4_feed_run00,mb_4_feed,32,13,-18.555578231811523,0.5461746215820327
scenario_09_mb_4_feed_run00,mb_4_feed,32,14,-20.627742767333984,-1.5259899139404283
scenario_09_mb_4_feed_run00,mb_4_feed,50,0,15.712575912475586,1.018107223510743
scenario_09_mb_4_feed_run00,mb_4_feed,50,1,12.163934707641602,-2.5305339813232415
scenario_09_mb_4_feed_run00,mb_4_feed,50,2,17.775798797607422,3.081330108642579
scenario_09_mb_4_feed_run00,mb_4_feed,50,3,12.844085693359377,-1.8503829956054663
scenario_09_mb_4_feed_run00,mb_4_feed,50,4,14.975948333740234,0.28147964477539134
scenario_09_mb_4_feed_run00,mb_4_feed,50,5,21.153812408447266,6.459343719482423
scenario_09_mb_4_feed_run00,mb_4_feed,50,6,13.40557098388672,-1.2888977050781225
scenario_09_mb_4_feed_run00,mb_4_feed,50,7,1.3042206764221191,-13.390248012542724
scenario_09_mb_4_feed_run00,mb_4_feed,50,8,11.272546768188477,-3.4219219207763665
scenario_09_mb_4_feed_run00,mb_4_feed,50,9,8.8333740234375,-5.861094665527343
scenario_09_mb_4_feed_run00,mb_4_feed,50,10,11.459434509277344,-3.2350341796874993
scenario_09_mb_4_feed_run00,mb_4_feed,50,11,10.812322616577148,-3.8821460723876946
scenario_09_mb_4_feed_run00,mb_4_feed,50,12,11.180093765258787,-3.5143749237060558
scenario_09_mb_4_feed_run00,mb_4_feed,50,13,16.055152893066406,1.3606842041015632
scenario_09_mb_4_feed_run00,mb_4_feed,50,14,5.895417213439941,-8.799051475524902
scenario_09_mb_4_feed_run01,mb_4_feed,32,0,-20.112985610961918,-0.2835273742675817
scenario_09_mb_4_feed_run01,mb_4_feed,32,1,-16.908172607421875,2.921285629272461
scenario_09_mb_4_feed_run01,mb_4_feed,32,2,-20.38731384277344,-0.5578556060791051
scenario_09_mb_4_feed_run01,mb_4_feed,32,3,-20.627742767333984,-0.7982845306396484
scenario_09_mb_4_feed_run01,mb_4_feed,32,4,-21.11107635498047,-1.2816181182861328
scenario_09_mb_4_feed_run01,mb_4_feed,32,5,-21.56071281433105,-1.7312545776367152
scenario_09_mb_4_feed_run01,mb_4_feed,32,6,-16.366975784301758,3.462482452392578
scenario_09_mb_4_feed_run01,mb_4_feed,32,7,-20.26531982421875,-0.43586158752441406
scenario_09_mb_4_feed_run01,mb_4_feed,32,8,-18.589540481567383,1.2399177551269531
scenario_09_mb_4_feed_run01,mb_4_feed,32,9,-18.878314971923828,0.9511432647705078
scenario_09_mb_4_feed_run01,mb_4_feed,32,10,-18.555578231811523,1.2738800048828125
scenario_09_mb_4_feed_run01,mb_4_feed,32,11,-19.71793556213379,0.11152267456054688
scenario_09_mb_4_feed_run01,mb_4_feed,32,12,-21.43551445007324,-1.6060562133789027
scenario_09_mb_4_feed_run01,mb_4_feed,32,13,-19.405353546142575,0.42410469055176137
scenario_09_mb_4_feed_run01,mb_4_feed,32,14,-19.73902130126953,0.09043693542480469
scenario_09_mb_4_feed_run01,mb_4_feed,50,0,10.812322616577148,-0.1429468154907223
scenario_09_mb_4_feed_run01,mb_4_feed,50,1,17.775798797607422,6.820529365539551
scenario_09_mb_4_feed_run01,mb_4_feed,50,2,8.8333740234375,-2.1218954086303707
scenario_09_mb_4_feed_run01,mb_4_feed,50,3,5.895417213439941,-5.059852218627929
scenario_09_mb_4_feed_run01,mb_4_feed,50,4,11.459434509277344,0.504165077209473
scenario_09_mb_4_feed_run01,mb_4_feed,50,5,11.272546768188477,0.3172773361206058
scenario_09_mb_4_feed_run01,mb_4_feed,50,6,21.153812408447266,10.198542976379395
scenario_09_mb_4_feed_run01,mb_4_feed,50,7,15.712575912475586,4.757306480407715
scenario_09_mb_4_feed_run01,mb_4_feed,50,8,11.180093765258787,0.22482433319091655
scenario_09_mb_4_feed_run01,mb_4_feed,50,9,12.844085693359377,1.888816261291506
scenario_09_mb_4_feed_run01,mb_4_feed,50,10,16.055152893066406,5.0998834609985355
scenario_09_mb_4_feed_run01,mb_4_feed,50,11,14.975948333740234,4.020678901672364
scenario_09_mb_4_feed_run01,mb_4_feed,50,12,13.40557098388672,2.45030155181885
scenario_09_mb_4_feed_run01,mb_4_feed,50,13,1.3042206764221191,-9.651048755645752
scenario_09_mb_4_feed_run01,mb_4_feed,50,14,12.163934707641602,1.2086652755737308
scenario_09_mb_4_feed_run02,mb_4_feed,32,0,-20.26531982421875,-0.49478721618652344
scenario_09_mb_4_feed_run02,mb_4_feed,32,1,-19.71793556213379,0.0525970458984375
scenario_09_mb_4_feed_run02,mb_4_feed,32,2,-21.43551445007324,-1.664981842041012
scenario_09_mb_4_feed_run02,mb_4_feed,32,3,-18.555578231811523,1.2149543762207031
scenario_09_mb_4_feed_run02,mb_4_feed,32,4,-18.878314971923828,0.8922176361083984
scenario_09_mb_4_feed_run02,mb_4_feed,32,5,-16.908172607421875,2.8623600006103516
scenario_09_mb_4_feed_run02,mb_4_feed,32,6,-20.38731384277344,-0.6167812347412145
scenario_09_mb_4_feed_run02,mb_4_feed,32,7,-19.73902130126953,0.03151130676269531
scenario_09_mb_4_feed_run02,mb_4_feed,32,8,-18.589540481567383,1.1809921264648438
scenario_09_mb_4_feed_run02,mb_4_feed,32,9,-21.56071281433105,-1.7901802062988246
scenario_09_mb_4_feed_run02,mb_4_feed,32,10,-19.405353546142575,0.365179061889652
scenario_09_mb_4_feed_run02,mb_4_feed,32,11,-20.627742767333984,-0.8572101593017578
scenario_09_mb_4_feed_run02,mb_4_feed,32,12,-16.366975784301758,3.4035568237304688
scenario_09_mb_4_feed_run02,mb_4_feed,32,13,-21.11107635498047,-1.3405437469482422
scenario_09_mb_4_feed_run02,mb_4_feed,32,14,-20.112985610961918,-0.34245300292969105
scenario_09_mb_4_feed_run02,mb_4_feed,50,0,15.712575912475586,1.1139091491699222
scenario_09_mb_4_feed_run02,mb_4_feed,50,1,14.975948333740234,0.37728157043457067
scenario_09_mb_4_feed_run02,mb_4_feed,50,2,13.40557098388672,-1.1930957794189432
scenario_09_mb_4_feed_run02,mb_4_feed,50,3,16.055152893066406,1.4564861297607425
scenario_09_mb_4_feed_run02,mb_4_feed,50,4,12.844085693359377,-1.754581069946287
scenario_09_mb_4_feed_run02,mb_4_feed,50,5,17.775798797607422,3.177132034301758
scenario_09_mb_4_feed_run02,mb_4_feed,50,6,8.8333740234375,-5.765292739868164
scenario_09_mb_4_feed_run02,mb_4_feed,50,7,12.163934707641602,-2.434732055664062
scenario_09_mb_4_feed_run02,mb_4_feed,50,8,11.180093765258787,-3.4185729980468764
scenario_09_mb_4_feed_run02,mb_4_feed,50,9,11.272546768188477,-3.326119995117187
scenario_09_mb_4_feed_run02,mb_4_feed,50,10,1.3042206764221191,-13.294446086883545
scenario_09_mb_4_feed_run02,mb_4_feed,50,11,5.895417213439941,-8.703249549865722
scenario_09_mb_4_feed_run02,mb_4_feed,50,12,21.153812408447266,6.555145645141602
scenario_09_mb_4_feed_run02,mb_4_feed,50,13,11.459434509277344,-3.13923225402832
scenario_09_mb_4_feed_run02,mb_4_feed,50,14,10.812322616577148,-3.7863441467285153
scenario_09_mb_4_feed_run03,mb_4_feed,32,0,-16.908172607421875,1.700745773315429
scenario_09_mb_4_feed_run03,mb_4_feed,32,1,-18.589540481567383,0.019377899169921164
scenario_09_mb_4_feed_run03,mb_4_feed,32,2,-18.878314971923828,-0.26939659118652415
scenario_09_mb_4_feed_run03,mb_4_feed,32,3,-18.555578231811523,0.05334014892578054
scenario_09_mb_4_feed_run03,mb_4_feed,32,4,-20.112985610961918,-1.5040672302246136
scenario_09_mb_4_feed_run03,mb_4_feed,32,5,-21.11107635498047,-2.5021579742431648
scenario_09_mb_4_feed_run03,mb_4_feed,32,6,-20.627742767333984,-2.0188243865966804
scenario_09_mb_4_feed_run03,mb_4_feed,32,7,-20.38731384277344,-1.778395462036137
scenario_09_mb_4_feed_run03,mb_4_feed,32,8,-21.43551445007324,-2.8265960693359347
scenario_09_mb_4_feed_run03,mb_4_feed,32,9,-19.71793556213379,-1.109017181396485
scenario_09_mb_4_feed_run03,mb_4_feed,32,10,-21.56071281433105,-2.951794433593747
scenario_09_mb_4_feed_run03,mb_4_feed,32,11,-19.405353546142575,-0.7964351654052706
scenario_09_mb_4_feed_run03,mb_4_feed,32,12,-20.26531982421875,-1.656401443481446
scenario_09_mb_4_feed_run03,mb_4_feed,32,13,-16.366975784301758,2.241942596435546
scenario_09_mb_4_feed_run03,mb_4_feed,32,14,-19.73902130126953,-1.1301029205322273
scenario_09_mb_4_feed_run03,mb_4_feed,50,0,17.775798797607422,4.042308044433593
scenario_09_mb_4_feed_run03,mb_4_feed,50,1,11.180093765258787,-2.5533969879150415
scenario_09_mb_4_feed_run03,mb_4_feed,50,2,12.844085693359377,-0.8894050598144521
scenario_09_mb_4_feed_run03,mb_4_feed,50,3,16.055152893066406,2.3216621398925774
scenario_09_mb_4_feed_run03,mb_4_feed,50,4,10.812322616577148,-2.9211681365966804
scenario_09_mb_4_feed_run03,mb_4_feed,50,5,11.459434509277344,-2.274056243896485
scenario_09_mb_4_feed_run03,mb_4_feed,50,6,5.895417213439941,-7.838073539733887
scenario_09_mb_4_feed_run03,mb_4_feed,50,7,8.8333740234375,-4.900116729736329
scenario_09_mb_4_feed_run03,mb_4_feed,50,8,13.40557098388672,-0.3279197692871083
scenario_09_mb_4_feed_run03,mb_4_feed,50,9,14.975948333740234,1.2424575805664055
scenario_09_mb_4_feed_run03,mb_4_feed,50,10,11.272546768188477,-2.4609439849853523
scenario_09_mb_4_feed_run03,mb_4_feed,50,11,1.3042206764221191,-12.42927007675171
scenario_09_mb_4_feed_run03,mb_4_feed,50,12,15.712575912475586,1.979085159301757
scenario_09_mb_4_feed_run03,mb_4_feed,50,13,21.153812408447266,7.420321655273437
scenario_09_mb_4_feed_run03,mb_4_feed,50,14,12.163934707641602,-1.5695560455322273
scenario_09_mb_4_feed_run04,mb_4_feed,32,0,-19.405353546142575,0.3090324401855504
scenario_09_mb_4_feed_run04,mb_4_feed,32,1,-20.627742767333984,-0.9133567810058594
scenario_09_mb_4_feed_run04,mb_4_feed,32,2,-19.71793556213379,-0.0035495758056640625
scenario_09_mb_4_feed_run04,mb_4_feed,32,3,-20.26531982421875,-0.550933837890625
scenario_09_mb_4_feed_run04,mb_4_feed,32,4,-18.555578231811523,1.1588077545166016
scenario_09_mb_4_feed_run04,mb_4_feed,32,5,-16.908172607421875,2.80621337890625
scenario_09_mb_4_feed_run04,mb_4_feed,32,6,-21.11107635498047,-1.3966903686523438
scenario_09_mb_4_feed_run04,mb_4_feed,32,7,-21.43551445007324,-1.7211284637451136
scenario_09_mb_4_feed_run04,mb_4_feed,32,8,-20.38731384277344,-0.672927856445316
scenario_09_mb_4_feed_run04,mb_4_feed,32,9,-18.878314971923828,0.8360710144042969
scenario_09_mb_4_feed_run04,mb_4_feed,32,10,-21.56071281433105,-1.8463268280029261
scenario_09_mb_4_feed_run04,mb_4_feed,32,11,-18.589540481567383,1.1248455047607422
scenario_09_mb_4_feed_run04,mb_4_feed,32,12,-16.366975784301758,3.347410202026367
scenario_09_mb_4_feed_run04,mb_4_feed,32,13,-19.73902130126953,-0.02463531494140625
scenario_09_mb_4_feed_run04,mb_4_feed,32,14,-20.112985610961918,-0.3985996246337926
scenario_09_mb_4_feed_run04,mb_4_feed,50,0,1.3042206764221191,-9.484442329406738
scenario_09_mb_4_feed_run04,mb_4_feed,50,1,5.895417213439941,-4.893245792388916
scenario_09_mb_4_feed_run04,mb_4_feed,50,2,14.975948333740234,4.187285327911377
scenario_09_mb_4_feed_run04,mb_4_feed,50,3,15.712575912475586,4.923912906646729
scenario_09_mb_4_feed_run04,mb_4_feed,50,4,16.055152893066406,5.266489887237549
scenario_09_mb_4_feed_run04,mb_4_feed,50,5,17.775798797607422,6.987135791778565
scenario_09_mb_4_feed_run04,mb_4_feed,50,6,11.459434509277344,0.6707715034484867
scenario_09_mb_4_feed_run04,mb_4_feed,50,7,13.40557098388672,2.6169079780578635
scenario_09_mb_4_feed_run04,mb_4_feed,50,8,8.8333740234375,-1.955288982391357
scenario_09_mb_4_feed_run04,mb_4_feed,50,9,12.844085693359377,2.0554226875305197
scenario_09_mb_4_feed_run04,mb_4_feed,50,10,11.272546768188477,0.4838837623596195
scenario_09_mb_4_feed_run04,mb_4_feed,50,11,11.180093765258787,0.3914307594299302
scenario_09_mb_4_feed_run04,mb_4_feed,50,12,21.153812408447266,10.365149402618409
scenario_09_mb_4_feed_run04,mb_4_feed,50,13,12.163934707641602,1.3752717018127445
scenario_09_mb_4_feed_run04,mb_4_feed,50,14,10.812322616577148,0.02365961074829137
